track_id,canonical_composer,canonical_title,year,duration,midi_filename,audio_filename,midi_path,audio_path,official_split,composition_id,period,period_id
track_000090,César Franck,"Prelude, Fugue et Variation, Op. 18, Arrangement Delle Vigne",2018,632.269666875,2018/MIDI-Unprocessed_Recital1-3_MID--AUDIO_01_R1_2018_wav--2.midi,2018/MIDI-Unprocessed_Recital1-3_MID--AUDIO_01_R1_2018_wav--2.wav,data\raw\maestro-v3.0.0\2018\MIDI-Unprocessed_Recital1-3_MID--AUDIO_01_R1_2018_wav--2.midi,data\raw\maestro-v3.0.0\2018\MIDI-Unprocessed_Recital1-3_MID--AUDIO_01_R1_2018_wav--2.wav,train,c_sar_franck__prelude_fugue_et_variation_op_18_arrangement_delle_vigne,Romantic,2
track_000091,César Franck,"Prélude, chorale, et fugue, M. 21",2014,706.374827813,2014/MIDI-UNPROCESSED_16-18_R1_2014_MID--AUDIO_16_R1_2014_wav--3.midi,2014/MIDI-UNPROCESSED_16-18_R1_2014_MID--AUDIO_16_R1_2014_wav--3.wav,data\raw\maestro-v3.0.0\2014\MIDI-UNPROCESSED_16-18_R1_2014_MID--AUDIO_16_R1_2014_wav--3.midi,data\raw\maestro-v3.0.0\2014\MIDI-UNPROCESSED_16-18_R1_2014_MID--AUDIO_16_R1_2014_wav--3.wav,train,c_sar_franck__pr_lude_chorale_et_fugue_m_21,Romantic,2
track_000092,Domenico Scarlatti,Sonata K. 466,2008,121.187111719,2008/MIDI-Unprocessed_09_R3_2008_01-07_ORIG_MID--AUDIO_09_R3_2008_wav--3.midi,2008/MIDI-Unprocessed_09_R3_2008_01-07_ORIG_MID--AUDIO_09_R3_2008_wav--3.wav,data\raw\maestro-v3.0.0\2008\MIDI-Unprocessed_09_R3_2008_01-07_ORIG_MID--AUDIO_09_R3_2008_wav--3.midi,data\raw\maestro-v3.0.0\2008\MIDI-Unprocessed_09_R3_2008_01-07_ORIG_MID--AUDIO_09_R3_2008_wav--3.wav,train,domenico_scarlatti__sonata_k_466,Baroque,0
track_000093,Domenico Scarlatti,Sonata K. 525,2008,65.9481178125,2008/MIDI-Unprocessed_09_R3_2008_01-07_ORIG_MID--AUDIO_09_R3_2008_wav--2.midi,2008/MIDI-Unprocessed_09_R3_2008_01-07_ORIG_MID--AUDIO_09_R3_2008_wav--2.wav,data\raw\maestro-v3.0.0\2008\MIDI-Unprocessed_09_R3_2008_01-07_ORIG_MID--AUDIO_09_R3_2008_wav--2.midi,data\raw\maestro-v3.0.0\2008\MIDI-Unprocessed_09_R3_2008_01-07_ORIG_MID--AUDIO_09_R3_2008_wav--2.wav,test,domenico_scarlatti__sonata_k_525,Baroque,0
track_000094,Domenico Scarlatti,Sonata K. 54,2008,205.774366875,2008/MIDI-Unprocessed_09_R3_2008_01-07_ORIG_MID--AUDIO_09_R3_2008_wav--1.midi,2008/MIDI-Unprocessed_09_R3_2008_01-07_ORIG_MID--AUDIO_09_R3_2008_wav--1.wav,data\raw\maestro-v3.0.0\2008\MIDI-Unprocessed_09_R3_2008_01-07_ORIG_MID--AUDIO_09_R3_2008_wav--1.midi,data\raw\maestro-v3.0.0\2008\MIDI-Unprocessed_09_R3_2008_01-07_ORIG_MID--AUDIO_09_R3_2008_wav--1.wav,test,domenico_scarlatti__sonata_k_54,Baroque,0
track_000095,Domenico Scarlatti,"Sonata in A Major, K. 208",2014,146.682545625,2014/MIDI-UNPROCESSED_01-03_R1_2014_MID--AUDIO_01_R1_2014_wav--2.midi,2014/MIDI-UNPROCESSED_01-03_R1_2014_MID--AUDIO_01_R1_2014_wav--2.wav,data\raw\maestro-v3.0.0\2014\MIDI-UNPROCESSED_01-03_R1_2014_MID--AUDIO_01_R1_2014_wav--2.midi,data\raw\maestro-v3.0.0\2014\MIDI-UNPROCESSED_01-03_R1_2014_MID--AUDIO_01_R1_2014_wav--2.wav,test,domenico_scarlatti__sonata_in_a_major_k_208,Baroque,0
track_000096,Domenico Scarlatti,"Sonata in B Minor, K. 197",2009,298.063270313,2009/MIDI-Unprocessed_14_R1_2009_01-05_ORIG_MID--AUDIO_14_R1_2009_14_R1_2009_04_WAV.midi,2009/MIDI-Unprocessed_14_R1_2009_01-05_ORIG_MID--AUDIO_14_R1_2009_14_R1_2009_04_WAV.wav,data\raw\maestro-v3.0.0\2009\MIDI-Unprocessed_14_R1_2009_01-05_ORIG_MID--AUDIO_14_R1_2009_14_R1_2009_04_WAV.midi,data\raw\maestro-v3.0.0\2009\MIDI-Unprocessed_14_R1_2009_01-05_ORIG_MID--AUDIO_14_R1_2009_14_R1_2009_04_WAV.wav,train,domenico_scarlatti__sonata_in_b_minor_k_197,Baroque,0
track_000097,Domenico Scarlatti,"Sonata in B Minor, K. 27",2009,95.0212725,2009/MIDI-Unprocessed_01_R1_2009_01-04_ORIG_MID--AUDIO_01_R1_2009_01_R1_2009_01_WAV.midi,2009/MIDI-Unprocessed_01_R1_2009_01-04_ORIG_MID--AUDIO_01_R1_2009_01_R1_2009_01_WAV.wav,data\raw\maestro-v3.0.0\2009\MIDI-Unprocessed_01_R1_2009_01-04_ORIG_MID--AUDIO_01_R1_2009_01_R1_2009_01_WAV.midi,data\raw\maestro-v3.0.0\2009\MIDI-Unprocessed_01_R1_2009_01-04_ORIG_MID--AUDIO_01_R1_2009_01_R1_2009_01_WAV.wav,train,domenico_scarlatti__sonata_in_b_minor_k_27,Baroque,0
track_000098,Domenico Scarlatti,"Sonata in B Minor, K. 87",2018,294.075560625,2018/MIDI-Unprocessed_Recital5-7_MID--AUDIO_07_R1_2018_wav--3.midi,2018/MIDI-Unprocessed_Recital5-7_MID--AUDIO_07_R1_2018_wav--3.wav,data\raw\maestro-v3.0.0\2018\MIDI-Unprocessed_Recital5-7_MID--AUDIO_07_R1_2018_wav--3.midi,data\raw\maestro-v3.0.0\2018\MIDI-Unprocessed_Recital5-7_MID--AUDIO_07_R1_2018_wav--3.wav,train,domenico_scarlatti__sonata_in_b_minor_k_87,Baroque,0
track_000099,Domenico Scarlatti,"Sonata in B Minor, K. 87",2014,317.398186875,2014/MIDI-UNPROCESSED_11-13_R1_2014_MID--AUDIO_13_R1_2014_wav--1.midi,2014/MIDI-UNPROCESSED_11-13_R1_2014_MID--AUDIO_13_R1_2014_wav--1.wav,data\raw\maestro-v3.0.0\2014\MIDI-UNPROCESSED_11-13_R1_2014_MID--AUDIO_13_R1_2014_wav--1.midi,data\raw\maestro-v3.0.0\2014\MIDI-UNPROCESSED_11-13_R1_2014_MID--AUDIO_13_R1_2014_wav--1.wav,train,domenico_scarlatti__sonata_in_b_minor_k_87,Baroque,0
track_000100,Domenico Scarlatti,"Sonata in B Minor, L. 33",2009,167.319544219,2009/MIDI-Unprocessed_09_R1_2009_01-04_ORIG_MID--AUDIO_09_R1_2009_09_R1_2009_02_WAV.midi,2009/MIDI-Unprocessed_09_R1_2009_01-04_ORIG_MID--AUDIO_09_R1_2009_09_R1_2009_02_WAV.wav,data\raw\maestro-v3.0.0\2009\MIDI-Unprocessed_09_R1_2009_01-04_ORIG_MID--AUDIO_09_R1_2009_09_R1_2009_02_WAV.midi,data\raw\maestro-v3.0.0\2009\MIDI-Unprocessed_09_R1_2009_01-04_ORIG_MID--AUDIO_09_R1_2009_09_R1_2009_02_WAV.wav,train,domenico_scarlatti__sonata_in_b_minor_l_33,Baroque,0
track_000101,Domenico Scarlatti,"Sonata in C Major, K. 132",2014,241.6877925,2014/MIDI-UNPROCESSED_19-21_R3_2014_MID--AUDIO_21_R3_2014_wav--1.midi,2014/MIDI-UNPROCESSED_19-21_R3_2014_MID--AUDIO_21_R3_2014_wav--1.wav,data\raw\maestro-v3.0.0\2014\MIDI-UNPROCESSED_19-21_R3_2014_MID--AUDIO_21_R3_2014_wav--1.midi,data\raw\maestro-v3.0.0\2014\MIDI-UNPROCESSED_19-21_R3_2014_MID--AUDIO_21_R3_2014_wav--1.wav,test,domenico_scarlatti__sonata_in_c_major_k_132,Baroque,0
track_000102,Domenico Scarlatti,"Sonata in C Major, K. 179",2009,132.728232656,2009/MIDI-Unprocessed_14_R1_2009_01-05_ORIG_MID--AUDIO_14_R1_2009_14_R1_2009_03_WAV.midi,2009/MIDI-Unprocessed_14_R1_2009_01-05_ORIG_MID--AUDIO_14_R1_2009_14_R1_2009_03_WAV.wav,data\raw\maestro-v3.0.0\2009\MIDI-Unprocessed_14_R1_2009_01-05_ORIG_MID--AUDIO_14_R1_2009_14_R1_2009_03_WAV.midi,data\raw\maestro-v3.0.0\2009\MIDI-Unprocessed_14_R1_2009_01-05_ORIG_MID--AUDIO_14_R1_2009_14_R1_2009_03_WAV.wav,train,domenico_scarlatti__sonata_in_c_major_k_179,Baroque,0
track_000103,Domenico Scarlatti,"Sonata in C Major, K. 513",2014,174.2092275,2014/MIDI-UNPROCESSED_09-10_R1_2014_MID--AUDIO_10_R1_2014_wav--2.midi,2014/MIDI-UNPROCESSED_09-10_R1_2014_MID--AUDIO_10_R1_2014_wav--2.wav,data\raw\maestro-v3.0.0\2014\MIDI-UNPROCESSED_09-10_R1_2014_MID--AUDIO_10_R1_2014_wav--2.midi,data\raw\maestro-v3.0.0\2014\MIDI-UNPROCESSED_09-10_R1_2014_MID--AUDIO_10_R1_2014_wav--2.wav,train,domenico_scarlatti__sonata_in_c_major_k_513,Baroque,0
track_000104,Domenico Scarlatti,"Sonata in C Minor, K. 84",2014,79.7421745313,2014/MIDI-UNPROCESSED_09-10_R1_2014_MID--AUDIO_10_R1_2014_wav--1.midi,2014/MIDI-UNPROCESSED_09-10_R1_2014_MID--AUDIO_10_R1_2014_wav--1.wav,data\raw\maestro-v3.0.0\2014\MIDI-UNPROCESSED_09-10_R1_2014_MID--AUDIO_10_R1_2014_wav--1.midi,data\raw\maestro-v3.0.0\2014\MIDI-UNPROCESSED_09-10_R1_2014_MID--AUDIO_10_R1_2014_wav--1.wav,train,domenico_scarlatti__sonata_in_c_minor_k_84,Baroque,0
track_000105,Domenico Scarlatti,"Sonata in D Major, K. 118",2014,136.679884688,2014/MIDI-UNPROCESSED_01-03_R1_2014_MID--AUDIO_01_R1_2014_wav--1.midi,2014/MIDI-UNPROCESSED_01-03_R1_2014_MID--AUDIO_01_R1_2014_wav--1.wav,data\raw\maestro-v3.0.0\2014\MIDI-UNPROCESSED_01-03_R1_2014_MID--AUDIO_01_R1_2014_wav--1.midi,data\raw\maestro-v3.0.0\2014\MIDI-UNPROCESSED_01-03_R1_2014_MID--AUDIO_01_R1_2014_wav--1.wav,test,domenico_scarlatti__sonata_in_d_major_k_118,Baroque,0
track_000106,Domenico Scarlatti,"Sonata in D Major, K. 119",2009,136.354030313,2009/MIDI-Unprocessed_01_R1_2009_01-04_ORIG_MID--AUDIO_01_R1_2009_01_R1_2009_02_WAV.midi,2009/MIDI-Unprocessed_01_R1_2009_01-04_ORIG_MID--AUDIO_01_R1_2009_01_R1_2009_02_WAV.wav,data\raw\maestro-v3.0.0\2009\MIDI-Unprocessed_01_R1_2009_01-04_ORIG_MID--AUDIO_01_R1_2009_01_R1_2009_02_WAV.midi,data\raw\maestro-v3.0.0\2009\MIDI-Unprocessed_01_R1_2009_01-04_ORIG_MID--AUDIO_01_R1_2009_01_R1_2009_02_WAV.wav,train,domenico_scarlatti__sonata_in_d_major_k_119,Baroque,0
track_000107,Domenico Scarlatti,"Sonata in D Major, K. 145",2014,205.845146719,2014/MIDI-UNPROCESSED_19-21_R3_2014_MID--AUDIO_21_R3_2014_wav--2.midi,2014/MIDI-UNPROCESSED_19-21_R3_2014_MID--AUDIO_21_R3_2014_wav--2.wav,data\raw\maestro-v3.0.0\2014\MIDI-UNPROCESSED_19-21_R3_2014_MID--AUDIO_21_R3_2014_wav--2.midi,data\raw\maestro-v3.0.0\2014\MIDI-UNPROCESSED_19-21_R3_2014_MID--AUDIO_21_R3_2014_wav--2.wav,train,domenico_scarlatti__sonata_in_d_major_k_145,Baroque,0
track_000108,Domenico Scarlatti,"Sonata in D Major, K. 430",2014,170.509979063,2014/MIDI-UNPROCESSED_11-13_R1_2014_MID--AUDIO_13_R1_2014_wav--2.midi,2014/MIDI-UNPROCESSED_11-13_R1_2014_MID--AUDIO_13_R1_2014_wav--2.wav,data\raw\maestro-v3.0.0\2014\MIDI-UNPROCESSED_11-13_R1_2014_MID--AUDIO_13_R1_2014_wav--2.midi,data\raw\maestro-v3.0.0\2014\MIDI-UNPROCESSED_11-13_R1_2014_MID--AUDIO_13_R1_2014_wav--2.wav,train,domenico_scarlatti__sonata_in_d_major_k_430,Baroque,0
track_000109,Domenico Scarlatti,"Sonata in D Major, K. 576",2009,788.930835,2009/MIDI-Unprocessed_02_R1_2009_01-02_ORIG_MID--AUDIO_02_R1_2009_02_R1_2009_01_WAV.midi,2009/MIDI-Unprocessed_02_R1_2009_01-02_ORIG_MID--AUDIO_02_R1_2009_02_R1_2009_01_WAV.wav,data\raw\maestro-v3.0.0\2009\MIDI-Unprocessed_02_R1_2009_01-02_ORIG_MID--AUDIO_02_R1_2009_02_R1_2009_01_WAV.midi,data\raw\maestro-v3.0.0\2009\MIDI-Unprocessed_02_R1_2009_01-02_ORIG_MID--AUDIO_02_R1_2009_02_R1_2009_01_WAV.wav,train,domenico_scarlatti__sonata_in_d_major_k_576,Baroque,0
track_000110,Domenico Scarlatti,"Sonata in D Major, K. 96 L. 465",2008,138.765886875,2008/MIDI-Unprocessed_10_R2_2008_01-05_ORIG_MID--AUDIO_10_R2_2008_wav--2.midi,2008/MIDI-Unprocessed_10_R2_2008_01-05_ORIG_MID--AUDIO_10_R2_2008_wav--2.wav,data\raw\maestro-v3.0.0\2008\MIDI-Unprocessed_10_R2_2008_01-05_ORIG_MID--AUDIO_10_R2_2008_wav--2.midi,data\raw\maestro-v3.0.0\2008\MIDI-Unprocessed_10_R2_2008_01-05_ORIG_MID--AUDIO_10_R2_2008_wav--2.wav,test,domenico_scarlatti__sonata_in_d_major_k_96_l_465,Baroque,0
track_000111,Domenico Scarlatti,"Sonata in D Major, K96",2018,140.121387656,2018/MIDI-Unprocessed_Recital17-19_MID--AUDIO_18_R1_2018_wav--3.midi,2018/MIDI-Unprocessed_Recital17-19_MID--AUDIO_18_R1_2018_wav--3.wav,data\raw\maestro-v3.0.0\2018\MIDI-Unprocessed_Recital17-19_MID--AUDIO_18_R1_2018_wav--3.midi,data\raw\maestro-v3.0.0\2018\MIDI-Unprocessed_Recital17-19_MID--AUDIO_18_R1_2018_wav--3.wav,test,domenico_scarlatti__sonata_in_d_major_k96,Baroque,0
track_000112,Domenico Scarlatti,"Sonata in D Minor, K. 1",2014,139.008942187,2014/MIDI-UNPROCESSED_04-05_R1_2014_MID--AUDIO_04_R1_2014_wav--1.midi,2014/MIDI-UNPROCESSED_04-05_R1_2014_MID--AUDIO_04_R1_2014_wav--1.wav,data\raw\maestro-v3.0.0\2014\MIDI-UNPROCESSED_04-05_R1_2014_MID--AUDIO_04_R1_2014_wav--1.midi,data\raw\maestro-v3.0.0\2014\MIDI-UNPROCESSED_04-05_R1_2014_MID--AUDIO_04_R1_2014_wav--1.wav,train,domenico_scarlatti__sonata_in_d_minor_k_1,Baroque,0
track_000113,Domenico Scarlatti,"Sonata in D Minor, K. 141",2018,194.772775312,2018/MIDI-Unprocessed_Recital9-11_MID--AUDIO_09_R1_2018_wav--6.midi,2018/MIDI-Unprocessed_Recital9-11_MID--AUDIO_09_R1_2018_wav--6.wav,data\raw\maestro-v3.0.0\2018\MIDI-Unprocessed_Recital9-11_MID--AUDIO_09_R1_2018_wav--6.midi,data\raw\maestro-v3.0.0\2018\MIDI-Unprocessed_Recital9-11_MID--AUDIO_09_R1_2018_wav--6.wav,train,domenico_scarlatti__sonata_in_d_minor_k_141,Baroque,0
track_000114,Domenico Scarlatti,"Sonata in D Minor, K. 141",2014,201.390022969,2014/MIDI-UNPROCESSED_11-13_R1_2014_MID--AUDIO_11_R1_2014_wav--2.midi,2014/MIDI-UNPROCESSED_11-13_R1_2014_MID--AUDIO_11_R1_2014_wav--2.wav,data\raw\maestro-v3.0.0\2014\MIDI-UNPROCESSED_11-13_R1_2014_MID--AUDIO_11_R1_2014_wav--2.midi,data\raw\maestro-v3.0.0\2014\MIDI-UNPROCESSED_11-13_R1_2014_MID--AUDIO_11_R1_2014_wav--2.wav,train,domenico_scarlatti__sonata_in_d_minor_k_141,Baroque,0
track_000115,Domenico Scarlatti,"Sonata in D Minor, K. 213",2018,214.695298125,2018/MIDI-Unprocessed_Recital9-11_MID--AUDIO_09_R1_2018_wav--5.midi,2018/MIDI-Unprocessed_Recital9-11_MID--AUDIO_09_R1_2018_wav--5.wav,data\raw\maestro-v3.0.0\2018\MIDI-Unprocessed_Recital9-11_MID--AUDIO_09_R1_2018_wav--5.midi,data\raw\maestro-v3.0.0\2018\MIDI-Unprocessed_Recital9-11_MID--AUDIO_09_R1_2018_wav--5.wav,test,domenico_scarlatti__sonata_in_d_minor_k_213,Baroque,0
track_000116,Domenico Scarlatti,"Sonata in D Minor, K. 9",2014,217.822965937,2014/MIDI-UNPROCESSED_11-13_R1_2014_MID--AUDIO_11_R1_2014_wav--1.midi,2014/MIDI-UNPROCESSED_11-13_R1_2014_MID--AUDIO_11_R1_2014_wav--1.wav,data\raw\maestro-v3.0.0\2014\MIDI-UNPROCESSED_11-13_R1_2014_MID--AUDIO_11_R1_2014_wav--1.midi,data\raw\maestro-v3.0.0\2014\MIDI-UNPROCESSED_11-13_R1_2014_MID--AUDIO_11_R1_2014_wav--1.wav,test,domenico_scarlatti__sonata_in_d_minor_k_9,Baroque,0
track_000117,Domenico Scarlatti,"Sonata in D Minor, K. 9 L. 413",2008,95.9707907813,2008/MIDI-Unprocessed_10_R2_2008_01-05_ORIG_MID--AUDIO_10_R2_2008_wav--1.midi,2008/MIDI-Unprocessed_10_R2_2008_01-05_ORIG_MID--AUDIO_10_R2_2008_wav--1.wav,data\raw\maestro-v3.0.0\2008\MIDI-Unprocessed_10_R2_2008_01-05_ORIG_MID--AUDIO_10_R2_2008_wav--1.midi,data\raw\maestro-v3.0.0\2008\MIDI-Unprocessed_10_R2_2008_01-05_ORIG_MID--AUDIO_10_R2_2008_wav--1.wav,test,domenico_scarlatti__sonata_in_d_minor_k_9_l_413,Baroque,0
track_000118,Domenico Scarlatti,"Sonata in F Minor, K. 466",2017,239.784081463,2017/MIDI-Unprocessed_083_PIANO083_MID--AUDIO-split_07-09-17_Piano-e_2_-06_wav--1.midi,2017/MIDI-Unprocessed_083_PIANO083_MID--AUDIO-split_07-09-17_Piano-e_2_-06_wav--1.wav,data\raw\maestro-v3.0.0\2017\MIDI-Unprocessed_083_PIANO083_MID--AUDIO-split_07-09-17_Piano-e_2_-06_wav--1.midi,data\raw\maestro-v3.0.0\2017\MIDI-Unprocessed_083_PIANO083_MID--AUDIO-split_07-09-17_Piano-e_2_-06_wav--1.wav,test,domenico_scarlatti__sonata_in_f_minor_k_466,Baroque,0
track_000119,Domenico Scarlatti,"Sonata in G Major, K. 146",2009,143.520155625,2009/MIDI-Unprocessed_14_R1_2009_01-05_ORIG_MID--AUDIO_14_R1_2009_14_R1_2009_05_WAV.midi,2009/MIDI-Unprocessed_14_R1_2009_01-05_ORIG_MID--AUDIO_14_R1_2009_14_R1_2009_05_WAV.wav,data\raw\maestro-v3.0.0\2009\MIDI-Unprocessed_14_R1_2009_01-05_ORIG_MID--AUDIO_14_R1_2009_14_R1_2009_05_WAV.midi,data\raw\maestro-v3.0.0\2009\MIDI-Unprocessed_14_R1_2009_01-05_ORIG_MID--AUDIO_14_R1_2009_14_R1_2009_05_WAV.wav,train,domenico_scarlatti__sonata_in_g_major_k_146,Baroque,0
track_000120,Domenico Scarlatti,"Sonata in G Major, K. 455",2017,96.3852114708,2017/MIDI-Unprocessed_083_PIANO083_MID--AUDIO-split_07-09-17_Piano-e_2_-06_wav--2.midi,2017/MIDI-Unprocessed_083_PIANO083_MID--AUDIO-split_07-09-17_Piano-e_2_-06_wav--2.wav,data\raw\maestro-v3.0.0\2017\MIDI-Unprocessed_083_PIANO083_MID--AUDIO-split_07-09-17_Piano-e_2_-06_wav--2.midi,data\raw\maestro-v3.0.0\2017\MIDI-Unprocessed_083_PIANO083_MID--AUDIO-split_07-09-17_Piano-e_2_-06_wav--2.wav,train,domenico_scarlatti__sonata_in_g_major_k_455,Baroque,0
track_000121,Domenico Scarlatti,"Sonata, K239",2004,196.015447394,2004/MIDI-Unprocessed_XP_04_R1_2004_03-05_ORIG_MID--AUDIO_04_R1_2004_06_Track06_wav.midi,2004/MIDI-Unprocessed_XP_04_R1_2004_03-05_ORIG_MID--AUDIO_04_R1_2004_06_Track06_wav.wav,data\raw\maestro-v3.0.0\2004\MIDI-Unprocessed_XP_04_R1_2004_03-05_ORIG_MID--AUDIO_04_R1_2004_06_Track06_wav.midi,data\raw\maestro-v3.0.0\2004\MIDI-Unprocessed_XP_04_R1_2004_03-05_ORIG_MID--AUDIO_04_R1_2004_06_Track06_wav.wav,test,domenico_scarlatti__sonata_k239,Baroque,0
track_000122,Domenico Scarlatti,Two Sonatas,2006,373.6107375,2006/MIDI-Unprocessed_01_R1_2006_01-09_ORIG_MID--AUDIO_01_R1_2006_02_Track02_wav.midi,2006/MIDI-Unprocessed_01_R1_2006_01-09_ORIG_MID--AUDIO_01_R1_2006_02_Track02_wav.wav,data\raw\maestro-v3.0.0\2006\MIDI-Unprocessed_01_R1_2006_01-09_ORIG_MID--AUDIO_01_R1_2006_02_Track02_wav.midi,data\raw\maestro-v3.0.0\2006\MIDI-Unprocessed_01_R1_2006_01-09_ORIG_MID--AUDIO_01_R1_2006_02_Track02_wav.wav,test,domenico_scarlatti__two_sonatas,Baroque,0
track_000123,Edvard Grieg,"Lyric Piece in A Minor, “Waltz,” Op. 12 No. 2",2014,111.434183437,2014/MIDI-UNPROCESSED_21-22_R1_2014_MID--AUDIO_21_R1_2014_wav--1.midi,2014/MIDI-UNPROCESSED_21-22_R1_2014_MID--AUDIO_21_R1_2014_wav--1.wav,data\raw\maestro-v3.0.0\2014\MIDI-UNPROCESSED_21-22_R1_2014_MID--AUDIO_21_R1_2014_wav--1.midi,data\raw\maestro-v3.0.0\2014\MIDI-UNPROCESSED_21-22_R1_2014_MID--AUDIO_21_R1_2014_wav--1.wav,train,edvard_grieg__lyric_piece_in_a_minor_waltz_op_12_no_2,Romantic,2
track_000124,Edvard Grieg,"Lyric Piece in E Minor, “Valse-Impromptu,” Op. 47 No.1",2014,183.914078906,2014/MIDI-UNPROCESSED_21-22_R1_2014_MID--AUDIO_21_R1_2014_wav--3.midi,2014/MIDI-UNPROCESSED_21-22_R1_2014_MID--AUDIO_21_R1_2014_wav--3.wav,data\raw\maestro-v3.0.0\2014\MIDI-UNPROCESSED_21-22_R1_2014_MID--AUDIO_21_R1_2014_wav--3.midi,data\raw\maestro-v3.0.0\2014\MIDI-UNPROCESSED_21-22_R1_2014_MID--AUDIO_21_R1_2014_wav--3.wav,train,edvard_grieg__lyric_piece_in_e_minor_valse_impromptu_op_47_no_1,Romantic,2
track_000125,Edvard Grieg,"Lyric Piece in E Minor, “Waltz,” Op. 38 No. 7",2014,75.8452767188,2014/MIDI-UNPROCESSED_21-22_R1_2014_MID--AUDIO_21_R1_2014_wav--2.midi,2014/MIDI-UNPROCESSED_21-22_R1_2014_MID--AUDIO_21_R1_2014_wav--2.wav,data\raw\maestro-v3.0.0\2014\MIDI-UNPROCESSED_21-22_R1_2014_MID--AUDIO_21_R1_2014_wav--2.midi,data\raw\maestro-v3.0.0\2014\MIDI-UNPROCESSED_21-22_R1_2014_MID--AUDIO_21_R1_2014_wav--2.wav,train,edvard_grieg__lyric_piece_in_e_minor_waltz_op_38_no_7,Romantic,2
track_000126,Felix Mendelssohn,Etude in A Minor,2008,76.0442615625,2008/MIDI-Unprocessed_02_R1_2008_01-05_ORIG_MID--AUDIO_02_R1_2008_wav--3.midi,2008/MIDI-Unprocessed_02_R1_2008_01-05_ORIG_MID--AUDIO_02_R1_2008_wav--3.wav,data\raw\maestro-v3.0.0\2008\MIDI-Unprocessed_02_R1_2008_01-05_ORIG_MID--AUDIO_02_R1_2008_wav--3.midi,data\raw\maestro-v3.0.0\2008\MIDI-Unprocessed_02_R1_2008_01-05_ORIG_MID--AUDIO_02_R1_2008_wav--3.wav,validation,felix_mendelssohn__etude_in_a_minor,Romantic,2
track_000127,Felix Mendelssohn,"Fantasy in F-sharp Minor, Op. 28 (Complete)",2017,661.205093412,2017/MIDI-Unprocessed_059_PIANO059_MID--AUDIO-split_07-07-17_Piano-e_2-03_wav--4.midi,2017/MIDI-Unprocessed_059_PIANO059_MID--AUDIO-split_07-07-17_Piano-e_2-03_wav--4.wav,data\raw\maestro-v3.0.0\2017\MIDI-Unprocessed_059_PIANO059_MID--AUDIO-split_07-07-17_Piano-e_2-03_wav--4.midi,data\raw\maestro-v3.0.0\2017\MIDI-Unprocessed_059_PIANO059_MID--AUDIO-split_07-07-17_Piano-e_2-03_wav--4.wav,test,felix_mendelssohn__fantasy_in_f_sharp_minor_op_28_complete,Romantic,2
track_000128,Felix Mendelssohn,"Rondo Capriccioso in E Minor, Op. 14",2013,362.836175625,2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.wav,data\raw\maestro-v3.0.0\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,data\raw\maestro-v3.0.0\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.wav,validation,felix_mendelssohn__rondo_capriccioso_in_e_minor_op_14,Romantic,2
track_000129,Felix Mendelssohn,"Rondo Capriccioso in E Minor, Op. 14",2011,359.457439688,2011/MIDI-Unprocessed_16_R1_2011_MID--AUDIO_R1-D6_15_Track15_wav.midi,2011/MIDI-Unprocessed_16_R1_2011_MID--AUDIO_R1-D6_15_Track15_wav.wav,data\raw\maestro-v3.0.0\2011\MIDI-Unprocessed_16_R1_2011_MID--AUDIO_R1-D6_15_Track15_wav.midi,data\raw\maestro-v3.0.0\2011\MIDI-Unprocessed_16_R1_2011_MID--AUDIO_R1-D6_15_Track15_wav.wav,validation,felix_mendelssohn__rondo_capriccioso_in_e_minor_op_14,Romantic,2
track_000130,Felix Mendelssohn,Variations Serieuses Op. 54,2017,724.481492758,2017/MIDI-Unprocessed_070_PIANO070_MID--AUDIO-split_07-08-17_Piano-e_1-02_wav--3.midi,2017/MIDI-Unprocessed_070_PIANO070_MID--AUDIO-split_07-08-17_Piano-e_1-02_wav--3.wav,data\raw\maestro-v3.0.0\2017\MIDI-Unprocessed_070_PIANO070_MID--AUDIO-split_07-08-17_Piano-e_1-02_wav--3.midi,data\raw\maestro-v3.0.0\2017\MIDI-Unprocessed_070_PIANO070_MID--AUDIO-split_07-08-17_Piano-e_1-02_wav--3.wav,train,felix_mendelssohn__variations_serieuses_op_54,Romantic,2
track_000131,Felix Mendelssohn,Variations Serieuses Op. 54,2017,665.776652208,2017/MIDI-Unprocessed_072_PIANO072_MID--AUDIO-split_07-08-17_Piano-e_1-06_wav--1.midi,2017/MIDI-Unprocessed_072_PIANO072_MID--AUDIO-split_07-08-17_Piano-e_1-06_wav--1.wav,data\raw\maestro-v3.0.0\2017\MIDI-Unprocessed_072_PIANO072_MID--AUDIO-split_07-08-17_Piano-e_1-06_wav--1.midi,data\raw\maestro-v3.0.0\2017\MIDI-Unprocessed_072_PIANO072_MID--AUDIO-split_07-08-17_Piano-e_1-06_wav--1.wav,train,felix_mendelssohn__variations_serieuses_op_54,Romantic,2
